Formula for Index,Index,conceptId,Primary Source,conceptId,Secondary Source,conceptId,Current Source Question,V1 Source Question,GridID/Source Question Name,"Deprecated, New, or Revised","Date Deprecated, New, or Revised Variable Pushed to Prod",conceptId,Current Question Text,V1 Question Text,Variable Label,Variable Name,Connect Value for Select all that apply questions - Surveys Only,Variable Type,Variable Length,conceptId,Current Format/Value,R0 Format/Value,Required,PII,Notes,Derivation Notes,Dictionary,State Attribute,Default Variable,Date added or modified,GCP Document/Table,Question Type,IMS Review Notes
5919,5919,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,
5920,5920,129084651,Survey,716117817,Where You Live and Work,786253125,"Thinking about the one-way trip from [insert address from CURWORK1 - CURWORK3/this address] to your home on a usual workday, about how much time do you usually spend in each type of transportation?",,GRID_CURWORKT10,,,146307133,"Bus or streetcar/trolley, light rail/trolley- Thinking about the one-way trip from [insert address from CURWORK1 - CURWORK3/this address] to your home on a usual workday, about how much time do you usually spend in each type of transportation?",,"Time, Bus or streetcar/trolley, light rail/trolley commute from current work",SrvLAW_CurWorkT10D_v1r0,CURWORKT10D,Num,1,428999623,0 = 15 minutes or less,,No,No,,,,,,2/28/22,,,
5921,5921,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,
5922,5922,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,
5923,5923,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,
5924,5924,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,
5925,5925,129084651,Survey,716117817,Where You Live and Work,786253125,"Thinking about the one-way trip from [insert address from CURWORK1 - CURWORK3/this address] to your home on a usual workday, about how much time do you usually spend in each type of transportation?",,GRID_CURWORKT10,,,100591237,"Commuter rail, subway, metro- Thinking about the one-way trip from [insert address from CURWORK1 - CURWORK3/this address] to your home on a usual workday, about how much time do you usually spend in each type of transportation?",,"Time, Commuter rail, subway, metro commute from current work",SrvLAW_CurWorkT10E_v1r0,CURWORKT10E,Num,1,428999623,0 = 15 minutes or less,,No,No,,,,,,2/28/22,,,
5926,5926,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,
5927,5927,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,
5928,5928,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,
5929,5929,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,
5930,5930,129084651,Survey,716117817,Where You Live and Work,786253125,"Thinking about the one-way trip from [insert address from CURWORK1 - CURWORK3/this address] to your home on a usual workday, about how much time do you usually spend in each type of transportation?",,GRID_CURWORKT10,,,823402922,"Bicycle- Thinking about the one-way trip from [insert address from CURWORK1 - CURWORK3/this address] to your home on a usual workday, about how much time do you usually spend in each type of transportation?",,"Time, Bicycle commute from current work",SrvLAW_CurWorkT10F_v1r0,CURWORKT10F,Num,1,428999623,0 = 15 minutes or less,,No,No,,,,,,2/28/22,,,
5931,5931,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,
5932,5932,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,
5933,5933,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,
5934,5934,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,
5935,5935,129084651,Survey,716117817,Where You Live and Work,786253125,"Thinking about the one-way trip from [insert address from CURWORK1 - CURWORK3/this address] to your home on a usual workday, about how much time do you usually spend in each type of transportation?",,GRID_CURWORKT10,,,289302451,"Walking- Thinking about the one-way trip from [insert address from CURWORK1 - CURWORK3/this address] to your home on a usual workday, about how much time do you usually spend in each type of transportation?",,"Time, Walking commute from current work",SrvLAW_CurWorkT10G_v1r0,CURWORKT10G,Num,1,428999623,0 = 15 minutes or less,,No,No,,,,,,2/28/22,,,
5936,5936,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,
5937,5937,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,
5938,5938,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,
5939,5939,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,
5940,5940,129084651,Survey,716117817,Where You Live and Work,786253125,"Thinking about the one-way trip from [insert address from CURWORK1 - CURWORK3/this address] to your home on a usual workday, about how much time do you usually spend in each type of transportation?",,GRID_CURWORKT10,,,419151253,"[OTHER FROM CURSCHT9 or CURSCHT1]- Thinking about the one-way trip from [insert address from CURWORK1 - CURWORK3/this address] to your home on a usual workday, about how much time do you usually spend in each type of transportation?",,"Time, [OTHER FROM CURWORKT9 or CURWORKT2]",SrvLAW_CurWorkT10H_v1r0,CURWORKT10H,Num,1,428999623,0 = 15 minutes or less,,No,No,,,,,,2/28/22,,,
5941,5941,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,
5942,5942,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,
5943,5943,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,
5944,5944,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,
5945,5945,129084651,Survey,716117817,Where You Live and Work,,,,,,,186636914,"Does your usual one-way trip from [insert address from CURWORK1 - CURWORK3/this address] to your home involve travel on a highway, parkway, freeway, or toll road? An example is pictured.",,"Highway, current work commute from current work",SrvLAW_CurWorkT11_v1r0,CURWORKT11,Num,1,614087017,"0 = Yes, for 15 minutes or more",,No,No,,,,,,3/10/22,,,
5946,5946,,,,,,,,,,,,,,,,,,,746635399,"1 = Yes, for less than 15 minutes",,,,,,,,,,,,
5947,5947,,,,,,,,,,,,,,,,,,,419415087,"2 = No, not at all",,,,,,,,,,,,
5948,5948,129084651,Survey,716117817,Where You Live and Work,,,,,,,936393993,Does your usual one-way trip from [insert address from CURWORK1 - CURWORK3/this address] to your home involve travel on a major city or town roadway? These usually have two or more lanes and stoplights. An example is pictured.,,"Major road, current work commute from current work",SrvLAW_CurWorkT12_v1r0,CURWORKT12,Num,1,614087017,"0 = Yes, for 15 minutes or more",,No,No,,,,,,3/10/22,,,
5949,5949,,,,,,,,,,,,,,,,,,,746635399,"1 = Yes, for less than 15 minutes",,,,,,,,,,,,
5950,5950,,,,,,,,,,,,,,,,,,,419415087,"2 = No, not at all",,,,,,,,,,,,
5951,5951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5952,5952,129084651,Survey,716117817,Where You Live and Work,,,,,,,168563469,Does your usual one-way trip from [insert address from CURWORK1 - CURWORK3/this address] to your home involve travel on a local or neighborhood roadway? These usually have only one lane in each direction.,,"Local road, current work commute from current work",SrvLAW_CurWorkT13_v1r0,CURWORKT13,Num,1,614087017,"0 = Yes, for 15 minutes or more",,No,No,,,,,,3/10/22,,,
5953,5953,,,,,,,,,,,,,,,,,,,746635399,"1 = Yes, for less than 15 minutes",,,,,,,,,,,,
5954,5954,,,,,,,,,,,,,,,,,,,419415087,"2 = No, not at all",,,,,,,,,,,,
5955,5955,129084651,Survey,716117817,Where You Live and Work,,,,,,,219893040,How many days per week do you usually make the trip back to your home from [insert address from CURWORK1 - CURWORK3/this address]?,,"Days commute, commute from current work",SrvLAW_CurWorkT14_v1r0,CURWORKT14,Num,2,559049897,0 = 1 day per week,,No,No,,,,,,3/10/22,,,
5956,5956,,,,,,,,,,,,,,,,,,,500554958,1 = 2 days per week,,,,,,,,,,,,
5957,5957,,,,,,,,,,,,,,,,,,,897038099,2 = 3 days per week,,,,,,,,,,,,
5958,5958,,,,,,,,,,,,,,,,,,,103409401,3 = 4 days per week,,,,,,,,,,,,
5959,5959,,,,,,,,,,,,,,,,,,,334390252,4 = 5 days per week,,,,,,,,,,,,
5960,5960,,,,,,,,,,,,,,,,,,,300863887,5 = 6 days per week,,,,,,,,,,,,
5961,5961,,,,,,,,,,,,,,,,,,,252853790,6 = 7 days per week,,,,,,,,,,,,
5962,5962,129084651,Survey,716117817,Where You Live and Work,,,,,,,980007418,"Thinking of your longest held occupation, did your daily responsibilities involve driving (such as a sales representative, courier, bus driver, or truck driver)?",,"Longest held occupration, job includes driving",SrvLAW_PreWorkDrive_v1r0,PREWORKRES,Num,2,104430631,0 = No,,No,No,,,,,,3/10/22,,,
5963,5963,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,
5964,5964,129084651,Survey,716117817,Where You Live and Work,,,,,,,995620555,"In the past 20 years, did you commute from your home to a job at least once a week for at least one year?",,"Longest held occuptation, commute at least once a week",SrvLAW_PreWorkCom_v1r0,PREWORK,Num,2,104430631,0 = No,,No,No,,,,,,3/10/22,,,
5965,5965,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,
5966,5966,129084651,Survey,716117817,Where You Live and Work,,,,,New,8/29/22,291959537,Is your current job the longest job you have had in the past 20 years?,,Current job is also longest held job in past 20 years,SrvLAW_LongestCurJob_v1r0,PREWORK1A,Num,1,104430631,0 = No,,No,No,,,,,,2/2/23,,Optional Multiple Choice,Backlog documentation of 7/25/2022 edit. Denoted new variable status and date pushed to prod
5967,5967,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,
5968,5968,129084651,Survey,716117817,Where You Live and Work,992180692,"Thinking about the job you had the longest in the past 20 years, what was the name and the street address of the workplace you commuted to most often?",,PREWORK1B,,,452053599,Previous Employer Name of employer/company,,Name of employer/company,SrvLAW_PreWorkEmp_v1r0,PREWORKEMP,Char,300,,,,No,Yes,GridID/Source Question name was previously PREWORK1 (pushed to prod on 8/29/22). No other content was changed. ,,,,,2/2/23,,Mulitple Text Boxes,Added note to Notes  
5969,5969,129084651,Survey,716117817,Where You Live and Work,992180692,"Thinking about the job you had the longest in the past 20 years, what was the name and the street address of the workplace you commuted to most often?",,PREWORK1B,,,903896611,Previous Employer Street number,,Street number,SrvLAW_PreWorkStNum_v1r0,PREWORKSTNUM,Char,6,,,,No,Yes,,,,,,11/9/22,,Mulitple Text Boxes,Updated Variable type from num to char
5970,5970,129084651,Survey,716117817,Where You Live and Work,992180692,"Thinking about the job you had the longest in the past 20 years, what was the name and the street address of the workplace you commuted to most often?",,PREWORK1B,,,855583262,Previous Employer Full Street name,,Full Street name,SrvLAW_PreWorkFullSt_v1r0,PREWORKFULLST,Char,70,,,,No,Yes,,,,,,7/25/22,,Mulitple Text Boxes,
5971,5971,129084651,Survey,716117817,Where You Live and Work,992180692,"Thinking about the job you had the longest in the past 20 years, what was the name and the street address of the workplace you commuted to most often?",,PREWORK1B,,,371588177,"Previous Employer Apartment, suite, unit, building, etc.",,"Apartment, suite, unit, building, etc.",SrvLAW_PreWorkApt_v1r0,PREWORKAPT,Char,70,,,,No,Yes,,,,,,7/25/22,,Mulitple Text Boxes,
5972,5972,129084651,Survey,716117817,Where You Live and Work,992180692,"Thinking about the job you had the longest in the past 20 years, what was the name and the street address of the workplace you commuted to most often?",,PREWORK1B,,,962868433,Previous Employer City,,City,SrvLAW_PreWorkCity_v1r0,PREWORKCITY,Char,45,,,,No,Yes,,,,,,7/25/22,,Mulitple Text Boxes,
5973,5973,129084651,Survey,716117817,Where You Live and Work,992180692,"Thinking about the job you had the longest in the past 20 years, what was the name and the street address of the workplace you commuted to most often?",,PREWORK1B,,,108530997,Previous Employer State/Province,,State/Province,SrvLAW_PreWorkState_v1r0,PREWORKST,Char,48,,,,No,Yes,,,,,,7/25/22,,Mulitple Text Boxes,
5974,5974,129084651,Survey,716117817,Where You Live and Work,992180692,"Thinking about the job you had the longest in the past 20 years, what was the name and the street address of the workplace you commuted to most often?",,PREWORK1B,,,110852652,Previous Employer Zip code,,Zip code,SrvLAW_PreWorkZip_v1r0,PREWORKZIP,Char,8,,,,No,Yes,,,,,,7/25/22,,Mulitple Text Boxes,
5975,5975,129084651,Survey,716117817,Where You Live and Work,992180692,"Thinking about the job you had the longest in the past 20 years, what was the name and the street address of the workplace you commuted to most often?",,PREWORK1B,,,867109611,Previous Employer Country,,Country,SrvLAW_PreWorkCountry_v1r0,PREWORKCOUNTRY,Char,300,,,,No,Yes,,,,,,7/25/22,,Mulitple Text Boxes,
5976,5976,129084651,Survey,716117817,Where You Live and Work,350394531,Longest Job- Please provide the following information:,,PREWORK2_1,,,652022112,Previous Employer City Follow-Up,,City,SrvLAW_PreWorkCityFU_v1r0,PREWORKCITY_FOLLOWUP,Char,45,,,,No,Yes,,,,,,3/10/22,,,
5977,5977,129084651,Survey,716117817,Where You Live and Work,350394531,Longest Job- Please provide the following information:,,PREWORK2_1,,,730666903,Previous Employer State/Province Follow-Up,,State/Province,SrvLAW_PreWorkStateFU_v1r0,PREWORKST_FOLLOWUP,Char,48,,,,No,Yes,,,,,,3/10/22,,,
5978,5978,129084651,Survey,716117817,Where You Live and Work,350394531,Longest Job- Please provide the following information:,,PREWORK2_1,,,168091937,Previous Employer Zip code Follow-Up,,Zip code,SrvLAW_PreWorkZipFU_v1r0,PREWORKZIP_FOLLOWUP,Char,8,,,,,,,,,,,7/25/22,,,
5979,5979,129084651,Survey,716117817,Where You Live and Work,350394531,Longest Job- Please provide the following information:,,PREWORK2_1,,,132779701,Previous Employer Country Follow-Up,,Country,SrvLAW_PreWrkCountryFU_v1r0,PREWORKCOUNTRY_FOLLOWUP,Char,300,,,,No,Yes,,,,,,3/10/22,,,
5980,5980,129084651,Survey,716117817,Where You Live and Work,350394531,Longest Job- Please provide the following information:,,PREWORK2_1,,,350394531,Longest Job- Please provide the following information:,,Do Not Know Previous Employer,SrvLAW_PrevEmpDontKnow_v1r0,PREWORK2_1,Num,2,178420302,77 = Unavailable/Unknown,,No,No,,,,,,3/10/22,,,
5981,5981,129084651,Survey,716117817,Where You Live and Work,733317111,Longest Job- Please provide the cross streets of the intersection closest to this address:,,PREWORK3_1,,,584350267,Previous Employer Full Street name #1,,Full Street name #1,SrvLAW_FullSt1_PreWork_v1r0,FULLST1_PREWORKST,Char,70,,,,No,Yes,,,,,,3/10/22,,,
5982,5982,129084651,Survey,716117817,Where You Live and Work,733317111,Longest Job- Please provide the cross streets of the intersection closest to this address:,,PREWORK3_1,,,840147245,Previous Employer Full Street name #2,,Full Street name #2,SrvLAW_FullSt2_PreWork_v1r0,FULLST2_PREWORKST,Char,70,,,,No,Yes,,,,,,3/10/22,,,
5983,5983,129084651,Survey,716117817,Where You Live and Work,733317111,Longest Job- Please provide the cross streets of the intersection closest to this address:,,PREWORK3_1,,,733317111,Longest Job- Please provide the cross streets of the intersection closest to this address:,,Do Not Know Previous Employer Cross,SrvLAW_PreEmCrDontKnow_v1r0,PREWORK3_1,Num,2,178420302,77 = Unavailable/Unknown,,No,No,,,,,,3/10/22,,,
5984,5984,129084651,Survey,716117817,Where You Live and Work,,,,,,,569375463,What year did you start commuting to [insert address from PREWORK1 - PREWORK3/this address]?,,First commute longest job year,SrvLAW_PreWorkYr1_v1r0,PREWORKYR1,Year,4,,yyyy,,No,No,,,,,,3/10/22,,,
5985,5985,129084651,Survey,716117817,Where You Live and Work,,,,,,,822005593,What year did you last commute to [PREWORK1 - PREWORK3/this address]?,,Last commute longest job year,SrvLAW_PreWorkYr2_v1r0,PREWORKYR2,Year,4,,yyyy,,No,No,,,,,,3/10/22,,,
5986,5986,129084651,Survey,716117817,Where You Live and Work,311891586,What type(s) of transportation did you use to get from your home to [insert address from PREWORK1 - PREWORK3/this address]? Select all that apply.,,PREWORKT1,,,172103427,"Car, van, or truck (includes carpools or van pools) commute to past work",,"Car, van, or truck (includes carpools or van pools) commute to past work",SrvLAW_PreWorkCar_v1r0,0,Num,1,104430631,0 = No,,No,No,,,,,,3/10/22,,,
5987,5987,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,
5988,5988,129084651,Survey,716117817,Where You Live and Work,311891586,What type(s) of transportation did you use to get from your home to [insert address from PREWORK1 - PREWORK3/this address]? Select all that apply.,,PREWORKT1,,,794959813,"Taxicab (includes Uber, Lyft, or hired car) commute to past work",,"Taxicab (includes Uber, Lyft, or hired car) commute to past work",SrvLAW_PreWorkTaxi_v1r0,1,Num,1,104430631,0 = No,,No,No,,,,,,3/10/22,,,
5989,5989,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,
5990,5990,129084651,Survey,716117817,Where You Live and Work,311891586,What type(s) of transportation did you use to get from your home to [insert address from PREWORK1 - PREWORK3/this address]? Select all that apply.,,PREWORKT1,,,683306241,Motorcycle commute to past work,,Motorcycle commute to past work,SrvLAW_PreWorkMotorcycle_v1r0,2,Num,1,104430631,0 = No,,No,No,,,,,,3/10/22,,,
5991,5991,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,
5992,5992,129084651,Survey,716117817,Where You Live and Work,311891586,What type(s) of transportation did you use to get from your home to [insert address from PREWORK1 - PREWORK3/this address]? Select all that apply.,,PREWORKT1,,,116442173,"Bus or streetcar/trolley, light rail/trolley, light rail commute to past work",,"Bus or streetcar/trolley, light rail/trolley, light rail commute to past work",SrvLAW_PreWorkBus_v1r0,3,Num,1,104430631,0 = No,,No,No,,,,,,3/10/22,,,
5993,5993,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,
5994,5994,129084651,Survey,716117817,Where You Live and Work,311891586,What type(s) of transportation did you use to get from your home to [insert address from PREWORK1 - PREWORK3/this address]? Select all that apply.,,PREWORKT1,,,639735881,"Commuter rail, subway, metro commute to past work",,"Commuter rail, subway, metro commute to past work",SrvLAW_PreWorkMetro_v1r0,4,Num,1,104430631,0 = No,,No,No,,,,,,3/10/22,,,
5995,5995,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,
5996,5996,129084651,Survey,716117817,Where You Live and Work,311891586,What type(s) of transportation did you use to get from your home to [insert address from PREWORK1 - PREWORK3/this address]? Select all that apply.,,PREWORKT1,,,296254034,Bicycle commute to past work,,Bicycle commute to past work,SrvLAW_PreWorkBike_v1r0,5,Num,1,104430631,0 = No,,No,No,,,,,,3/10/22,,,
