Formula for Index,Index,conceptId,Primary Source,conceptId,Secondary Source,conceptId,Current Source Question,V2 Source Question,V1 Source Question,GridID/Source Question Name,"Deprecated, New, or Revised","Date Deprecated, New, or Revised Variable Pushed to Prod",conceptId,Current Question Text,V2 Question Text,V1 Question Text,Variable Label,Variable Name,Connect Value for Select all that apply questions - Surveys Only,Variable Type,Variable Length,conceptId,Current Format/Value,R0 Format/Value,Required,PII,Notes,Derivation Notes,Dictionary,State Attribute,Default Variable,Date added or modified,GCP Document/Table,Stub Record Variable to be Retained,Question Type,IMS Review Notes
7276,7276,129084651,Survey,716117817,Where You Live and Work,404697804,What type(s) of transportation did you use to get from [insert address from CURWORK1 - CURWORK3/this address] back home? Select all that apply.,,,CURWORKT9,,,244488084,Other: Please describe commute from current work,,,Other: Please describe commute from current work,SrvLAW_CurWorkCommute2_v1r0,55,Num,2,104430631,0 = No,,No,No,,,,,,3/23/2022; 10/8/2024,,,,"Updated source question to match the tense in the qx doc and mark up, but did not version."
7277,7277,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7278,7278,129084651,Survey,716117817,Where You Live and Work,404697804,What type(s) of transportation did you use to get from [insert address from CURWORK1 - CURWORK3/this address] back home? Select all that apply.,,,CURWORKT9,,,631088397,"Other: Please describe, text box commute from current work",,,"Other: Please describe, text box commute from current work",SrvLAW_CurWorkOthCommute2_v1r0,CURWORKT9_OTH,Char,300,,,,No,No,,,,,,3/23/2022; 10/8/2024,,,,"Updated source question to match the tense in the qx doc and mark up, but did not version."
7279,7279,129084651,Survey,716117817,Where You Live and Work,786253125,"Thinking about the one-way trip from [insert address from CURWORK1 - CURWORK3/this address] to your home on a usual workday, about how much time did you usually spend in each type of transportation?",,,GRID_CURWORKT10,,,659799855,"Car, van, or truck (includes carpools or van pools)- Thinking about the one-way trip from [insert address from CURWORK1 - CURWORK3/this address] to your home on a usual workday, about how much time did you usually spend in each type of transportation?",,,"Time, Car, van, or truck (includes carpools or van pools) commute to current work",SrvLAW_CurWorkT10A_v1r0,CURWORKT10A,Num,1,428999623,0 = 15 minutes or less,,No,No,,,,,,2/28/2022; 10/8/2024,,,,"Updated source question to match the tense in the qx doc and mark up, but did not version."
7280,7280,,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
7281,7281,,,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,,
7282,7282,,,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,,
7283,7283,,,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,,
7284,7284,129084651,Survey,716117817,Where You Live and Work,786253125,"Thinking about the one-way trip from [insert address from CURWORK1 - CURWORK3/this address] to your home on a usual workday, about how much time did you usually spend in each type of transportation?",,,GRID_CURWORKT10,,,552410034,"Taxicab (includes, Uber, Lyft, or hired car)- Thinking about the one-way trip from [insert address from CURWORK1 - CURWORK3/this address] to your home on a usual workday, about how much time did you usually spend in each type of transportation?",,,"Time, Taxicab (includes, Uber, Lyft, or hired car, ) commute from current work",SrvLAW_CurWorkT10B_v1r0,CURWORKT10B,Num,1,428999623,0 = 15 minutes or less,,No,No,,,,,,2/28/2022; 10/8/2024,,,,"Updated source question to match the tense in the qx doc and mark up, but did not version."
7285,7285,,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
7286,7286,,,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,,
7287,7287,,,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,,
7288,7288,,,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,,
7289,7289,129084651,Survey,716117817,Where You Live and Work,786253125,"Thinking about the one-way trip from [insert address from CURWORK1 - CURWORK3/this address] to your home on a usual workday, about how much time did you usually spend in each type of transportation?",,,GRID_CURWORKT10,,,772382520,"Motorcycle- Thinking about the one-way trip from [insert address from CURWORK1 - CURWORK3/this address] to your home on a usual workday, about how much time did you usually spend in each type of transportation?",,,"Time, Motorcycle commute from current work",SrvLAW_CurWorkT10C_v1r0,CURWORKT10C,Num,1,428999623,0 = 15 minutes or less,,No,No,,,,,,2/28/2022; 10/8/2024,,,,"Updated source question to match the tense in the qx doc and mark up, but did not version."
7290,7290,,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
7291,7291,,,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,,
7292,7292,,,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,,
7293,7293,,,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,,
7294,7294,129084651,Survey,716117817,Where You Live and Work,786253125,"Thinking about the one-way trip from [insert address from CURWORK1 - CURWORK3/this address] to your home on a usual workday, about how much time did you usually spend in each type of transportation?",,,GRID_CURWORKT10,,,146307133,"Bus or streetcar/trolley, light rail/trolley- Thinking about the one-way trip from [insert address from CURWORK1 - CURWORK3/this address] to your home on a usual workday, about how much time did you usually spend in each type of transportation?",,,"Time, Bus or streetcar/trolley, light rail/trolley commute from current work",SrvLAW_CurWorkT10D_v1r0,CURWORKT10D,Num,1,428999623,0 = 15 minutes or less,,No,No,,,,,,2/28/2022; 10/8/2024,,,,"Updated source question to match the tense in the qx doc and mark up, but did not version."
7295,7295,,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
7296,7296,,,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,,
7297,7297,,,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,,
7298,7298,,,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,,
7299,7299,129084651,Survey,716117817,Where You Live and Work,786253125,"Thinking about the one-way trip from [insert address from CURWORK1 - CURWORK3/this address] to your home on a usual workday, about how much time did you usually spend in each type of transportation?",,,GRID_CURWORKT10,,,100591237,"Commuter rail, subway, metro- Thinking about the one-way trip from [insert address from CURWORK1 - CURWORK3/this address] to your home on a usual workday, about how much time did you usually spend in each type of transportation?",,,"Time, Commuter rail, subway, metro commute from current work",SrvLAW_CurWorkT10E_v1r0,CURWORKT10E,Num,1,428999623,0 = 15 minutes or less,,No,No,,,,,,2/28/2022; 10/8/2024,,,,"Updated source question to match the tense in the qx doc and mark up, but did not version."
7300,7300,,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
7301,7301,,,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,,
7302,7302,,,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,,
7303,7303,,,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,,
7304,7304,129084651,Survey,716117817,Where You Live and Work,786253125,"Thinking about the one-way trip from [insert address from CURWORK1 - CURWORK3/this address] to your home on a usual workday, about how much time did you usually spend in each type of transportation?",,,GRID_CURWORKT10,,,823402922,"Bicycle- Thinking about the one-way trip from [insert address from CURWORK1 - CURWORK3/this address] to your home on a usual workday, about how much time did you usually spend in each type of transportation?",,,"Time, Bicycle commute from current work",SrvLAW_CurWorkT10F_v1r0,CURWORKT10F,Num,1,428999623,0 = 15 minutes or less,,No,No,,,,,,2/28/2022; 10/8/2024,,,,"Updated source question to match the tense in the qx doc and mark up, but did not version."
7305,7305,,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
7306,7306,,,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,,
7307,7307,,,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,,
7308,7308,,,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,,
7309,7309,129084651,Survey,716117817,Where You Live and Work,786253125,"Thinking about the one-way trip from [insert address from CURWORK1 - CURWORK3/this address] to your home on a usual workday, about how much time did you usually spend in each type of transportation?",,,GRID_CURWORKT10,,,289302451,"Walking- Thinking about the one-way trip from [insert address from CURWORK1 - CURWORK3/this address] to your home on a usual workday, about how much time did you usually spend in each type of transportation?",,,"Time, Walking commute from current work",SrvLAW_CurWorkT10G_v1r0,CURWORKT10G,Num,1,428999623,0 = 15 minutes or less,,No,No,,,,,,2/28/2022; 10/8/2024,,,,"Updated source question to match the tense in the qx doc and mark up, but did not version."
7310,7310,,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
7311,7311,,,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,,
7312,7312,,,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,,
7313,7313,,,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,,
7314,7314,129084651,Survey,716117817,Where You Live and Work,786253125,"Thinking about the one-way trip from [insert address from CURWORK1 - CURWORK3/this address] to your home on a usual workday, about how much time did you usually spend in each type of transportation?",,,GRID_CURWORKT10,,,419151253,"[OTHER FROM CURWORKT9 or CURWORKT2]- Thinking about the one-way trip from [insert address from CURWORK1 - CURWORK3/this address] to your home on a usual workday, about how much time did you usually spend in each type of transportation?",,,"Time, [OTHER FROM CURWORKT9 or CURWORKT2]",SrvLAW_CurWorkT10H_v1r0,CURWORKT10H,Num,1,428999623,0 = 15 minutes or less,,No,No,,,,,,2/28/2022; 10/8/2024,,,,"Updated source question to match the tense in the qx doc and mark up, but did not version and updated question text to show other work."
7315,7315,,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
7316,7316,,,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,,
7317,7317,,,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,,
7318,7318,,,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,,
7319,7319,129084651,Survey,716117817,Where You Live and Work,,,,,,,,186636914,"Did your usual one-way trip from [insert address from CURWORK1 - CURWORK3/this address] to your home involve travel on a highway, parkway, freeway, or toll road? An example is pictured.",,,"Highway, current work commute from current work",SrvLAW_CurWorkT11_v1r0,CURWORKT11,Num,1,614087017,"0 = Yes, for 15 minutes or more",,No,No,,,,,,3/10/2022; 10/8/2024,,,,"Updated question text to match the tense in the qx doc and mark up, but did not version."
7320,7320,,,,,,,,,,,,,,,,,,,,,746635399,"1 = Yes, for less than 15 minutes",,,,,,,,,,,,,
7321,7321,,,,,,,,,,,,,,,,,,,,,419415087,"2 = No, not at all",,,,,,,,,,,,,
7322,7322,129084651,Survey,716117817,Where You Live and Work,,,,,,,,936393993,Did your usual one-way trip from [insert address from CURWORK1 - CURWORK3/this address] to your home involve travel on a major city or town roadway? These usually have two or more lanes and stoplights. An example is pictured.,,,"Major road, current work commute from current work",SrvLAW_CurWorkT12_v1r0,CURWORKT12,Num,1,614087017,"0 = Yes, for 15 minutes or more",,No,No,,,,,,3/10/2022; 10/8/2024,,,,"Updated question text to match the tense in the qx doc and mark up, but did not version."
7323,7323,,,,,,,,,,,,,,,,,,,,,746635399,"1 = Yes, for less than 15 minutes",,,,,,,,,,,,,
7324,7324,,,,,,,,,,,,,,,,,,,,,419415087,"2 = No, not at all",,,,,,,,,,,,,
7325,7325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7326,7326,129084651,Survey,716117817,Where You Live and Work,,,,,,,,168563469,Did your usual one-way trip from [insert address from CURWORK1 - CURWORK3/this address] to your home involve travel on a local or neighborhood roadway? These usually have only one lane in each direction.,,,"Local road, current work commute from current work",SrvLAW_CurWorkT13_v1r0,CURWORKT13,Num,1,614087017,"0 = Yes, for 15 minutes or more",,No,No,,,,,,3/10/2022; 10/8/2024,,,,"Updated question text to match the tense in the qx doc and mark up, but did not version."
7327,7327,,,,,,,,,,,,,,,,,,,,,746635399,"1 = Yes, for less than 15 minutes",,,,,,,,,,,,,
7328,7328,,,,,,,,,,,,,,,,,,,,,419415087,"2 = No, not at all",,,,,,,,,,,,,
7329,7329,129084651,Survey,716117817,Where You Live and Work,,,,,,,,219893040,How many days per week did you usually make the trip back to your home from [insert address from CURWORK1 - CURWORK3/this address]?,,,"Days commute, commute from current work",SrvLAW_CurWorkT14_v1r0,CURWORKT14,Num,2,559049897,0 = 1 day per week,,No,No,,,,,,3/10/2022; 10/8/2024,,,,"Updated question text to match the tense in the qx doc and mark up, but did not version."
7330,7330,,,,,,,,,,,,,,,,,,,,,500554958,1 = 2 days per week,,,,,,,,,,,,,
7331,7331,,,,,,,,,,,,,,,,,,,,,897038099,2 = 3 days per week,,,,,,,,,,,,,
7332,7332,,,,,,,,,,,,,,,,,,,,,103409401,3 = 4 days per week,,,,,,,,,,,,,
7333,7333,,,,,,,,,,,,,,,,,,,,,334390252,4 = 5 days per week,,,,,,,,,,,,,
7334,7334,,,,,,,,,,,,,,,,,,,,,300863887,5 = 6 days per week,,,,,,,,,,,,,
7335,7335,,,,,,,,,,,,,,,,,,,,,252853790,6 = 7 days per week,,,,,,,,,,,,,
7336,7336,129084651,Survey,716117817,Where You Live and Work,,,,,,Revised,,980007418,"Thinking of your longest held job, did your daily responsibilities involve driving (such as a sales representative, courier, bus driver, or truck driver)?",,"Thinking of your longest held occupation, did your daily responsibilities involve driving (such as a sales representative, courier, bus driver, or truck driver)?","Longest held occupration, job includes driving",SrvLAW_PreWorkDrive_v2r0,PREWORKRES,Num,2,104430631,0 = No,,No,No,,,,,,3/10/2022; 10/8/2024,,,,Updated question text for plain language.
7337,7337,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7338,7338,129084651,Survey,716117817,Where You Live and Work,,,,,,Revised,,995620555,"In the past 20 years (since [insert number calculated from (CURRENT YEAR - 20)], did you commute from your home to a job at least once a week for at least one year?",,"In the past 20 years, did you commute from your home to a job at least once a week for at least one year?","Longest held occuptation, commute at least once a week",SrvLAW_PreWorkCom_v2r0,PREWORK,Num,2,104430631,0 = No,,No,No,,,,,,3/10/2022; 10/8/2024,,,,Updated question text to display 20-yr calculation.
7339,7339,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7340,7340,129084651,Survey,716117817,Where You Live and Work,,,,,,Deprecated,,291959537,Is your current job the longest job you have had in the past 20 years?,,,Current job is also longest held job in past 20 years,SrvLAW_LongestCurJob_v1r0,PREWORK1A,Num,1,104430631,0 = No,,No,No,New question pushed to prodcution on 8/29/2022,,,,,2/2/2023; 10/8/2024,,,Optional Multiple Choice,Backlog documentation of 7/25/2022 edit. Denoted new variable status and date pushed to prod. Deprecating this question due to new commuting section.
7341,7341,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7342,7342,129084651,Survey,716117817,Where You Live and Work,992180692,"Thinking about the job you had the longest in the past 20 years, what was the name and the street address of the workplace you commuted to most often?",,,PREWORK1B,,,452053599,Previous Employer Name of employer/company,,,Name of employer/company,SrvLAW_PreWorkEmp_v1r0,PREWORKEMP,Char,300,,,,No,Yes,GridID/Source Question name was previously PREWORK1 (pushed to prod on 8/29/22). No other content was changed.,,,,,2/2/23,,,Mulitple Text Boxes,Added note to Notes
7343,7343,129084651,Survey,716117817,Where You Live and Work,992180692,"Thinking about the job you had the longest in the past 20 years, what was the name and the street address of the workplace you commuted to most often?",,,PREWORK1B,,,903896611,Previous Employer Street number,,,Street number,SrvLAW_PreWorkStNum_v1r0,PREWORKSTNUM,Char,6,,,,No,Yes,Range check min=0 max=999999,,,,,8/29/23,,,,Added range check to Notes
7344,7344,129084651,Survey,716117817,Where You Live and Work,992180692,"Thinking about the job you had the longest in the past 20 years, what was the name and the street address of the workplace you commuted to most often?",,,PREWORK1B,,,855583262,Previous Employer Full Street name,,,Full Street name,SrvLAW_PreWorkFullSt_v1r0,PREWORKFULLST,Char,70,,,,No,Yes,,,,,,7/25/22,,,Mulitple Text Boxes,
7345,7345,129084651,Survey,716117817,Where You Live and Work,992180692,"Thinking about the job you had the longest in the past 20 years, what was the name and the street address of the workplace you commuted to most often?",,,PREWORK1B,,,371588177,"Previous Employer Apartment, suite, unit, building, etc.",,,"Apartment, suite, unit, building, etc.",SrvLAW_PreWorkApt_v1r0,PREWORKAPT,Char,70,,,,No,Yes,,,,,,7/25/22,,,Mulitple Text Boxes,
7346,7346,129084651,Survey,716117817,Where You Live and Work,992180692,"Thinking about the job you had the longest in the past 20 years, what was the name and the street address of the workplace you commuted to most often?",,,PREWORK1B,,,962868433,Previous Employer City,,,City,SrvLAW_PreWorkCity_v1r0,PREWORKCITY,Char,45,,,,No,Yes,,,,,,7/25/22,,,Mulitple Text Boxes,
