Formula for Index,Index,conceptId,Primary Source,conceptId,Secondary Source,conceptId,Current Source Question,V2 Source Question,V1 Source Question,GridID/Source Question Name,"Deprecated, New, or Revised","Date Deprecated, New, or Revised Variable Pushed to Prod",conceptId,Current Question Text,V2 Question Text,V1 Question Text,Variable Label,Variable Name,Connect Value for Select all that apply questions - Surveys Only,Variable Type,Variable Length,conceptId,Current Format/Value,R0 Format/Value,Required,PII,Notes,Derivation Notes,Dictionary,State Attribute,Default Variable,Date added or modified,GCP Document/Table,Stub Record Variable to be Retained,Question Type,IMS Review Notes
7893,7893,129084651,Survey,716117817,Where You Live and Work,778711683,Season Address 10- What is the full street address of your seasonal or vacation home? - SOURCE,,,,Revised,,596751155,10-Seasonal State/Province,,,State/Province,SrvLAW_SeaState10_v1r0,,Char,48,,,,No,Yes,,,,,,,,,,"Added SOURCE to Source Question and _SRC to the Grid ID for consistency, but did not change concept IDs."
7894,7894,129084651,Survey,716117817,Where You Live and Work,778711683,Season Address 10- What is the full street address of your seasonal or vacation home? - SOURCE,,,,Revised,,624226136,10-Seasonal Zip code,,,Zip code,SrvLAW_SeaZip10_v1r0,,Char,8,,,,No,Yes,,,,,,,,,,"Added SOURCE to Source Question and _SRC to the Grid ID for consistency, but did not change concept IDs."
7895,7895,129084651,Survey,716117817,Where You Live and Work,778711683,Season Address 10- What is the full street address of your seasonal or vacation home? - SOURCE,,,,Revised,,807127029,10-Seasonal Country,,,Country,SrvLAW_SeaCountry10_v1r0,,Char,300,,,,No,Yes,,,,,,,,,,"Added SOURCE to Source Question and _SRC to the Grid ID for consistency, but did not change concept IDs."
7896,7896,129084651,Survey,716117817,Where You Live and Work,757983656,Season Address 10-Please provide the following information: - SOURCE,,,,Revised,,983038259,10-Seasonal City - Follow-up,,,City,SrvLAW_SeaCity10FU_v1r0,,Char,45,,,,No,Yes,,,,,,,,,,Unharmonized source Q and question text.
7897,7897,129084651,Survey,716117817,Where You Live and Work,757983656,Season Address 10-Please provide the following information: - SOURCE,,,,Revised,,313586037,10-Seasonal State/Province - Follow-up,,,State/Province,SrvLAW_SeaState10FU_v1r0,,Char,48,,,,No,Yes,,,,,,,,,,Unharmonized source Q and question text.
7898,7898,129084651,Survey,716117817,Where You Live and Work,757983656,Season Address 10-Please provide the following information: - SOURCE,,,,Revised,,158186064,10-Seasonal Zip code - Follow-up,,,Zip code,SrvLAW_SeaZip10FU_v1r0,,Char,8,,,,No,Yes,,,,,,,,,,Unharmonized source Q and question text.
7899,7899,129084651,Survey,716117817,Where You Live and Work,757983656,Season Address 10-Please provide the following information: - SOURCE,,,,Revised,,274940131,10-Seasonal Country - Follow-up,,,Country,SrvLAW_SeaCountry10FU_v1r0,,Char,300,,,,No,Yes,,,,,,,,,,Unharmonized source Q and question text.
7900,7900,129084651,Survey,716117817,Where You Live and Work,757983656,Season Address 10-Please provide the following information: - SOURCE,,,,Revised,,603178492,Season Address 10-Please provide the following information:,,,Do Not Know 10-Seasonal,SrvLAW_Seas10DontKnow_v2r0,,Num,2,178420302,77 = Unavailable/Unknown,,No,No,,,,,,,,,,Unharmonized source Q and question text and versioned up variable name.
7901,7901,129084651,Survey,716117817,Where You Live and Work,670316988,Season Address 10-Please provide the cross streets of the intersection closest to this address: - SOURCE,,,,Revised,,306092529,10-Seasonal Full Street name #1,,,Full Street name #1,SrvLAW_SeaStrName10_v1r0,,Char,70,,,,No,Yes,,,,,,,,,,Unharmonized source Q and question text.
7902,7902,129084651,Survey,716117817,Where You Live and Work,670316988,Season Address 10-Please provide the cross streets of the intersection closest to this address: - SOURCE,,,,Revised,,258544530,10-Seasonal Full Street name #2,,,Full Street name #2,SrvLAW_SeaStrtName10_v1r0,,Char,70,,,,No,Yes,,,,,,,,,,Unharmonized source Q and question text.
7903,7903,129084651,Survey,716117817,Where You Live and Work,670316988,Season Address 10-Please provide the cross streets of the intersection closest to this address: - SOURCE,,,,Revised,,103188138,Season Address 10-Please provide the cross streets of the intersection closest to this address:,,,Do Not Know 10-Seasonal Cross,SrvLAW_Sea10CrDontKnow_v2r0,,Num,2,178420302,77 = Unavailable/Unknown,,No,No,,,,,,,,,,Unharmonized source Q and question text and versioned up variable name.
7904,7904,129084651,Survey,716117817,Where You Live and Work,,,,,,,,379754686,Seasonal Address 1- What year did you first spend time at [insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]?,,,"First spent time at this address, year",SrvLAW_SeasAddYrs1_1_v1r0,,Year,4,,yyyy,,No,No,"Range check minval=difference(difference(#currentYear,isDefined(D_150344905,age)),1) max=#currentYear",,,,,8/29/23,,,,Added range check to Notes
7905,7905,129084651,Survey,716117817,Where You Live and Work,975198123,"Seasonal Address 1- What year did you last spend time at [insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? If you still spend time at this address, select: I still spend time here.",,,,,,314198277,"Last spent time at this address, year",,,"Last spent time at this address, year",SrvLAW_SeasAddYrs2_1Yr_v1r0,,Year,4,,yyyy,,No,No,"Range check min=valueOrDefault(""D_379754686"",#currentYear-1-valueOrDefault(""D_150344905"",""age"",100)) max=#currentYear",,,,,8/29/23,,,,Added range check to Notes
7906,7906,129084651,Survey,716117817,Where You Live and Work,975198123,"Seasonal Address 1- What year did you last spend time at [insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? If you still spend time at this address, select: I still spend time here.",,,,,,489075623,"Last spent time at this address, still spend time",,,"Last spent time at this address, still spend time",SrvLAW_SeasAdd2_1_Curr_v1r0,,Num,1,196962759,0 = I still spend time here,,No,No,,,,,,2/4/22,,,,removed quotation marks
7907,7907,129084651,Survey,716117817,Where You Live and Work,860269869,"Seasonal Address 1- In general, how many months per year did you spend at [insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]?",,,,,,451310566,Months at address,,,Months at address,SrvLAW_MonthAdd1_v1r0,,Num,2,,N/A,,No,No,Range check min=0 max=12,,,,,8/29/23,,,,Added range check to Notes
7908,7908,129084651,Survey,716117817,Where You Live and Work,860269869,"Seasonal Address 1- In general, how many months per year did you spend at [insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]?",,,,,,232063618,Less than 1 month,,,Less than 1 month,SrvLAW_Under1MoAdd1_v1r0,,Num,1,232063618,0 = Less than 1 month,,No,No,,,,,,2/4/22,,,,
7909,7909,129084651,Survey,716117817,Where You Live and Work,,,,,,Deprecated,12/14/22,690973619,"Please review the list below and tell us if it includes all of the seasonal or vacation home addresses where you have spent a total of 24 months or more in the past 20 years. Once you move on from this screen, you will <b>not</b> be able to add another address or edit your answers.",,,Seasonal address summary,SrvLAW_SeaAddSum_v1r0,,Num,2,180583933,"0 = Yes, this list is complete",,Yes,No,,,,,,2/2/23,,,Optional Multiple Choice,Updated Push to Prod date for Deprecated variable
7910,7910,,,,,,,,,,Deprecated,,,,,,,,,,,448861079,"1 = No, I want to add another seasonal or vacation home address (1st address)",,,,,,,,,,,,,
7911,7911,,,,,,,,,,Deprecated,,,,,,,,,,,427169173,"2 = No, I want to add another seasonal or vacation home address (2nd address)",,,,,,,,,,,,,
7912,7912,,,,,,,,,,Deprecated,,,,,,,,,,,255112983,"3 = No, I want to add another seasonal or vacation home address (3rd address)",,,,,,,,,,,,,
7913,7913,,,,,,,,,,Deprecated,,,,,,,,,,,625202092,"4 = No, I want to add another seasonal or vacation home address (4th address)",,,,,,,,,,,,,
7914,7914,,,,,,,,,,Deprecated,,,,,,,,,,,955755777,"5 = No, I want to add another seasonal or vacation home address (5th address)",,,,,,,,,,,,,
7915,7915,,,,,,,,,,Deprecated,,,,,,,,,,,619914973,"6 = No, I want to add another seasonal or vacation home address (6th address)",,,,,,,,,,,,,
7916,7916,,,,,,,,,,Deprecated,,,,,,,,,,,830279557,"7 = No, I want to add another seasonal or vacation home address (7th address)",,,,,,,,,,,,,
7917,7917,,,,,,,,,,Deprecated,,,,,,,,,,,429773462,"8 = No, I want to add another seasonal or vacation home address (8th address)",,,,,,,,,,,,,
7918,7918,,,,,,,,,,Deprecated,,,,,,,,,,,969318635,"9 = No, I want to add another seasonal or vacation home address (9th address)",,,,,,,,,,,,,
7919,7919,,,,,,,,,,Deprecated,,,,,,,,,,,956935470,"10 = No, I want to add another seasonal or vacation home address (10th address)",,,,,,,,,,,,,
7920,7920,,,,,,,,,,Deprecated,,,,,,,,,,,578520343,11 = You have entered the maximum number of seasonal or vacation home addresses. You will move on to the next questions,,,,,,,,,,,,,
7921,7921,129084651,Survey,716117817,Where You Live and Work,,,,,,,,963795928,Seasonal Address 2- What year did you first spend time at [insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]?,,,"First spent time at this address, year",SrvLAW_SeasAddYrs1_2_v1r0,,Year,4,,yyyy,,No,No,"Range check minval=difference(difference(#currentYear,isDefined(D_150344905,age)),1) max=#currentYear",,,,,8/29/23,,,,Added range check to Notes
7922,7922,129084651,Survey,716117817,Where You Live and Work,778495585,"Seasonal Address 2- What year did you last spend time at [insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? If you still spend time at this address, select: I still spend time here.",,,,,,314198277,"Last spent time at this address, year",,,"Last spent time at this address, year",SrvLAW_SeasAddYrs2_2Yr_v1r0,,Year,4,,yyyy,,No,No,"Range check min=valueOrDefault(""D_963795928"",#currentYear-1-valueOrDefault(""D_150344905"",""age"",100)) max=#currentYear",,,,,8/29/23,,,,Added range check to Notes
7923,7923,129084651,Survey,716117817,Where You Live and Work,778495585,"Seasonal Address 2- What year did you last spend time at [insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? If you still spend time at this address, select: I still spend time here.",,,,,,489075623,"Last spent time at this address, still spend time",,,"Last spent time at this address, still spend time",SrvLAW_SeasAdd2_2_Curr_v1r0,,Num,1,196962759,0 = I still spend time here,,No,No,,,,,,2/4/22,,,,removed quotation marks
7924,7924,129084651,Survey,716117817,Where You Live and Work,928112898,"Seasonal Address 2- In general, how many months per year did you spend at [insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]?",,,,,,451310566,Months at address,,,Months at address,SrvLAW_MonthAdd2_v1r0,,Num,2,,N/A,,No,No,Range check min=0 max=12,,,,,8/29/23,,,,Added range check to Notes
7925,7925,129084651,Survey,716117817,Where You Live and Work,928112898,"Seasonal Address 2- In general, how many months per year did you spend at [insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]?",,,,,,232063618,Less than 1 month,,,Less than 1 month,SrvLAW_Under1MoAdd2_v1r0,,Num,1,232063618,0 = Less than 1 month,,No,No,,,,,,2/4/22,,,,
7926,7926,129084651,Survey,716117817,Where You Live and Work,,,,,,,,775038507,Seasonal Address 3- What year did you first spend time at [insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]?,,,"First spent time at this address, year",SrvLAW_SeasAddYrs1_3_v1r0,,Year,4,,yyyy,,No,No,"Range check minval=difference(difference(#currentYear,isDefined(D_150344905,age)),1) max=#currentYear",,,,,8/29/23,,,,Added range check to Notes
7927,7927,129084651,Survey,716117817,Where You Live and Work,829751791,"Seasonal Address 3- What year did you last spend time at [insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? If you still spend time at this address, select: I still spend time here.",,,,,,314198277,"Last spent time at this address, year",,,"Last spent time at this address, year",SrvLAW_SeasAddYrs2_3Yr_v1r0,,Year,4,,yyyy,,No,No,"Range check min=valueOrDefault(""D_775038507"",#currentYear-1-valueOrDefault(""D_150344905"",""age"",100)) max=#currentYear",,,,,8/29/23,,,,Added range check to Notes
7928,7928,129084651,Survey,716117817,Where You Live and Work,829751791,"Seasonal Address 3- What year did you last spend time at [insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? If you still spend time at this address, select: I still spend time here.",,,,,,489075623,"Last spent time at this address, still spend time",,,"Last spent time at this address, still spend time",SrvLAW_SeasAdd2_3_Curr_v1r0,,Num,1,196962759,0 = I still spend time here,,No,No,,,,,,2/4/22,,,,removed quotation marks
7929,7929,129084651,Survey,716117817,Where You Live and Work,412195193,"Seasonal Address 3- In general, how many months per year did you spend at [insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]?",,,,,,451310566,Months at address,,,Months at address,SrvLAW_MonthAdd3_v1r0,,Num,2,,N/A,,No,No,Range check min=0 max=12,,,,,8/29/23,,,,Added range check to Notes
7930,7930,129084651,Survey,716117817,Where You Live and Work,412195193,"Seasonal Address 3- In general, how many months per year did you spend at [insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]?",,,,,,232063618,Less than 1 month,,,Less than 1 month,SrvLAW_Under1MoAdd3_v1r0,,Num,1,232063618,0 = Less than 1 month,,No,No,,,,,,2/4/22,,,,
7931,7931,129084651,Survey,716117817,Where You Live and Work,,,,,,,,778721228,Seasonal Address 4- What year did you first spend time at [insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]?,,,"First spent time at this address, year",SrvLAW_SeasAddYrs1_4_v1r0,,Year,4,,yyyy,,No,No,"Range check minval=difference(difference(#currentYear,isDefined(D_150344905,age)),1) max=#currentYear",,,,,8/29/23,,,,Added range check to Notes
7932,7932,129084651,Survey,716117817,Where You Live and Work,914325712,"Seasonal Address 4- What year did you last spend time at [insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? If you still spend time at this address, select: I still spend time here.",,,,,,314198277,"Last spent time at this address, year",,,"Last spent time at this address, year",SrvLAW_SeasAddYrs2_4Yr_v1r0,,Year,4,,yyyy,,No,No,"Range check min=valueOrDefault(""D_778721228"",#currentYear-1-valueOrDefault(""D_150344905"",""age"",100)) max=#currentYear",,,,,8/29/23,,,,Added range check to Notes
7933,7933,129084651,Survey,716117817,Where You Live and Work,914325712,"Seasonal Address 4- What year did you last spend time at [insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? If you still spend time at this address, select: I still spend time here.",,,,,,489075623,"Last spent time at this address, still spend time",,,"Last spent time at this address, still spend time",SrvLAW_SeasAdd2_4_Curr_v1r0,,Num,1,196962759,0 = I still spend time here,,No,No,,,,,,2/4/22,,,,removed quotation marks
7934,7934,129084651,Survey,716117817,Where You Live and Work,750000285,"Seasonal Address 4- In general, how many months per year did you spend at [insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]?",,,,,,451310566,Months at address,,,Months at address,SrvLAW_MonthAdd4_v1r0,,Num,2,,N/A,,No,No,Range check min=0 max=12,,,,,8/29/23,,,,Added range check to Notes
7935,7935,129084651,Survey,716117817,Where You Live and Work,750000285,"Seasonal Address 4- In general, how many months per year did you spend at [insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]?",,,,,,232063618,Less than 1 month,,,Less than 1 month,SrvLAW_Under1MoAdd4_v1r0,,Num,1,232063618,0 = Less than 1 month,,No,No,,,,,,2/4/22,,,,
7936,7936,129084651,Survey,716117817,Where You Live and Work,,,,,,,,504158362,Seasonal Address 5- What year did you first spend time at [insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]?,,,"First spent time at this address, year",SrvLAW_SeasAddYrs1_5_v1r0,,Year,4,,yyyy,,No,No,"Range check minval=difference(difference(#currentYear,isDefined(D_150344905,age)),1) max=#currentYear",,,,,8/29/23,,,,Added range check to Notes
