Formula for Index,Index,conceptId,Primary Source,conceptId,Secondary Source,conceptId,Current Source Question,V1 Source Question,GridID/Source Question Name,"Deprecated, New, or Revised","Date Deprecated, New, or Revised Variable Pushed to Prod",conceptId,Current Question Text,V2 Question Text,V1 Question Text,Variable Label,Variable Name,Connect Value for Select all that apply questions - Surveys Only,Variable Type,Variable Length,conceptId,Current Format/Value,R0 Format/Value,Required,PII,Notes,Derivation Notes,Dictionary,State Attribute,Default Variable,Date added or modified,GCP Document/Table,Question Type,IMS Review Notes
6764,6764,,,,,,,,,,,,,,,,,,,,310284905,1 = 50 to 100 feet,,,,,,,,,,,,
6765,6765,,,,,,,,,,,,,,,,,,,,317718701,2 = 101 to 150 feet,,,,,,,,,,,,
6766,6766,,,,,,,,,,,,,,,,,,,,495970180,3 = 151 to 250 feet,,,,,,,,,,,,
6767,6767,,,,,,,,,,,,,,,,,,,,151001809,4 = 251 to 500 feet,,,,,,,,,,,,
6768,6768,,,,,,,,,,,,,,,,,,,,142631891,5 = More than 500 feet,,,,,,,,,,,,
6769,6769,,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,
6770,6770,129084651,Survey,716117817,Where You Live and Work,296694684,"Seasonal Address 9- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,SEASWTR3_9,,,296694684,"Seasonal Address 9- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,,Primary water source,SrvLAW_SeaAdd9PrWater2_v1r0,SEASWTR3_9,Num,1,123108471,0= Water from the tap or refrigerator that has not been filtered or treated,,No,No,,,,,,3/10/22,,,
6771,6771,,,,,,,,,,,,,,,,,,,,463122075,1= Water from a refrigerator that has a water filter,,,,,,,,,,,,
6772,6772,,,,,,,,,,,,,,,,,,,,254061941,2= Water that was filtered using a filter like Brita or PUR in a pitcher or on a faucet,,,,,,,,,,,,
6773,6773,,,,,,,,,,,,,,,,,,,,404651070,3= Water that was filtered using reverse osmosis (under sink or whole house),,,,,,,,,,,,
6774,6774,,,,,,,,,,,,,,,,,,,,354856090,4= Water that was filtered with another type of filter (under sink or whole house),,,,,,,,,,,,
6775,6775,,,,,,,,,,,,,,,,,,,,311981718,"5= Bottled water, including water from a store dispenser or delivered to your home",,,,,,,,,,,,
6776,6776,,,,,,,,,,,,,,,,,,,,807835037,55 = Other |__|,,,,,,,,,,,,
6777,6777,,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,
6778,6778,129084651,Survey,716117817,Where You Live and Work,296694684,"Seasonal Address 9- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,SEASWTR3_9,,,562313563,"Seasonal Address 9- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank]. Please describe [text box]",,,Other: Please describe,SrvLAW_SeasWtr3_9_Oth_v1r0,SEASWTR3_9_OTH,Char,300,,N/A,,No,No,,,,,,3/10/22,,,
6779,6779,129084651,Survey,716117817,Where You Live and Work,274780951,Seasonal Address 10- What [is/was] the source of water to [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided?,,SEASWTR1_10,,,274780951,Seasonal Address 10- What [is/was] the source of water to [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided?,,,Primary water source,SrvLAW_SeaAdd10PrWater_v1r0,SEASWTR1_10,Num,1,901693169,0= A public or municipal water supply,,No,No,,,,,,3/10/22,,,
6780,6780,,,,,,,,,,,,,,,,,,,,519767819,"1= A rural water system, community well, or spring serving at least 25 people or 15 households",,,,,,,,,,,,
6781,6781,,,,,,,,,,,,,,,,,,,,388690303,2= Private well or spring,,,,,,,,,,,,
6782,6782,,,,,,,,,,,,,,,,,,,,807835037,55 = Other |__|,,,,,,,,,,,,
6783,6783,,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,
6784,6784,129084651,Survey,716117817,Where You Live and Work,274780951,Seasonal Address 10- What [is/was] the source of water to [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided?,,SEASWTR1_10,,,673667112,Seasonal Address 10- What [is/was] the source of water to [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided? Please describe [text box],,,Other: Please describe,SrvLAW_SeasWtr1_10_Oth_v1r0,SEASWTR1_10_OTH,Char,300,,N/A,,No,No,,,,,,3/10/22,,,
6785,6785,129084651,Survey,716117817,Where You Live and Work,,,,,,,491337167,Seasonal Address 10- About how deep [is/was] your private well?,,,Deep private well,SrvLAW_SeaAdd10DPWell_v1r0,SEASWTR2_10,Num,2,724624086,0 = Less than 50 feet,,No,No,,,,,,3/10/22,,,
6786,6786,,,,,,,,,,,,,,,,,,,,310284905,1 = 50 to 100 feet,,,,,,,,,,,,
6787,6787,,,,,,,,,,,,,,,,,,,,317718701,2 = 101 to 150 feet,,,,,,,,,,,,
6788,6788,,,,,,,,,,,,,,,,,,,,495970180,3 = 151 to 250 feet,,,,,,,,,,,,
6789,6789,,,,,,,,,,,,,,,,,,,,151001809,4 = 251 to 500 feet,,,,,,,,,,,,
6790,6790,,,,,,,,,,,,,,,,,,,,142631891,5 = More than 500 feet,,,,,,,,,,,,
6791,6791,,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,
6792,6792,129084651,Survey,716117817,Where You Live and Work,321932473,"Seasonal Address 10- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,SEASWTR3_10,,,321932473,"Seasonal Address 10- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,,Primary water source,SrvLAW_SeaAd10PrWater2_v1r0,SEASWTR3_10,Num,1,123108471,0= Water from the tap or refrigerator that has not been filtered or treated,,No,No,,,,,,3/10/22,,,
6793,6793,,,,,,,,,,,,,,,,,,,,463122075,1= Water from a refrigerator that has a water filter,,,,,,,,,,,,
6794,6794,,,,,,,,,,,,,,,,,,,,254061941,2= Water that was filtered using a filter like Brita or PUR in a pitcher or on a faucet,,,,,,,,,,,,
6795,6795,,,,,,,,,,,,,,,,,,,,404651070,3= Water that was filtered using reverse osmosis (under sink or whole house),,,,,,,,,,,,
6796,6796,,,,,,,,,,,,,,,,,,,,354856090,4= Water that was filtered with another type of filter (under sink or whole house),,,,,,,,,,,,
6797,6797,,,,,,,,,,,,,,,,,,,,311981718,"5= Bottled water, including water from a store dispenser or delivered to your home",,,,,,,,,,,,
6798,6798,,,,,,,,,,,,,,,,,,,,807835037,55 = Other |__|,,,,,,,,,,,,
6799,6799,,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,
6800,6800,129084651,Survey,716117817,Where You Live and Work,321932473,"Seasonal Address 10- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,SEASWTR3_10,,,641655118,"Seasonal Address 10- What [is/was] the main source of water that you [drink/drank] at [insert address insert address from SEASADD1 - SEASADD3/ the 1st/2nd/3rd/etc. address you provided]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank]. Please describe [text box]",,,Other: Please describe,SrvLAW_SeasWtr3_10_Oth_V1r0,SEASWTR3_10_OTH,Char,300,,N/A,,No,No,,,,,,3/10/22,,,
6801,6801,129084651,Survey,716117817,Where You Live and Work,,,,,,,277348878,What was the street address of your childhood home (where you lived when you were about 13 years old)?,,,Childhood address given,SrvLAW_ChildAddGiv_v1r0,CHILDADD,Num,2,778052314,0 = I lived at a previous address already entered [Insert list of previously entered residences for participants to select from (from HOMEADD1 - HOMEADD3)],,No,No,,,,,,1/12/22,,,
6802,6802,,,,,,,,,,,,,,,,,,,,751569137,1 = Not listed here,,,,,,,,,,,,
6803,6803,129084651,Survey,716117817,Where You Live and Work,,,,,New,8/29/22,720221117,Which previously entered address did you live at when you were about 13 years old?,,,Previously listed childhood address,SrvLAW_ChildAddPre_v1r0,CHILDTEST,Num,2,658491312,0 = Current Address,,No,Yes,"Addresses are piped into the response variables from previous answers.  The number of options is limited by the number of address given by the participant. Only there response variabler code (0, 1, 2, etc) is saved on the back end of Quest. Once the concept IDs are assigned to each response option, that's what will be saved as the response in BigQuery.",,,,,2/2/23,,,Denoted variable as New and added date pushed to prod
6804,6804,,,,,,,,,,,,,,,,,,,,351928156,1 = Previous address 1,,,,,,,,,,,,
6805,6805,,,,,,,,,,,,,,,,,,,,510681016,2 = Previous address 2,,,,,,,,,,,,
6806,6806,,,,,,,,,,,,,,,,,,,,451961786,3 = Previous address 3,,,,,,,,,,,,
6807,6807,,,,,,,,,,,,,,,,,,,,902342161,4 = Previous address 4,,,,,,,,,,,,
6808,6808,,,,,,,,,,,,,,,,,,,,928670216,5 = Previous address 5,,,,,,,,,,,,
6809,6809,,,,,,,,,,,,,,,,,,,,354020985,6 = Previous address 6,,,,,,,,,,,,
6810,6810,,,,,,,,,,,,,,,,,,,,583113200,7 = Previous address 7,,,,,,,,,,,,
6811,6811,,,,,,,,,,,,,,,,,,,,458045785,8 = Previous address 8,,,,,,,,,,,,
6812,6812,,,,,,,,,,,,,,,,,,,,487265825,9 = Previous address 9,,,,,,,,,,,,
6813,6813,,,,,,,,,,,,,,,,,,,,883331099,10 = Previous address 10,,,,,,,,,,,,
6814,6814,129084651,Survey,716117817,Where You Live and Work,632533534,"If your childhood address was not listed in the previous question, please enter it here. If you cannot remember the full address, please share as much information as you can.",,CHILDADD1,,,284547539,Childhood street number,,,Street number,SrvLAW_ChildStNum_v1r0,CHILDSTNUM,Char,6,,,,No,Yes,Range check min=0 max=999999,,,,,8/29/23,,,Added range check to Notes
6815,6815,129084651,Survey,716117817,Where You Live and Work,632533534,"If your childhood address was not listed in the previous question, please enter it here. If you cannot remember the full address, please share as much information as you can.",,CHILDADD1,,,802585033,Childhood Full Street name,,,Full Street name,SrvLAW_ChildFullSt_v1r0,CHILDFULLST,Char,70,,,,No,Yes,,,,,,,,,
6816,6816,129084651,Survey,716117817,Where You Live and Work,632533534,"If your childhood address was not listed in the previous question, please enter it here. If you cannot remember the full address, please share as much information as you can.",,CHILDADD1,,,746533238,"Childhood Apartment, suite, unit, building, etc.",,,"Apartment, suite, unit, building, etc.",SrvLAW_ChildApt_v1r0,CHILDAPT,Char,70,,,,No,Yes,,,,,,,,,
6817,6817,129084651,Survey,716117817,Where You Live and Work,632533534,"If your childhood address was not listed in the previous question, please enter it here. If you cannot remember the full address, please share as much information as you can.",,CHILDADD1,,,128827522,Childhood City,,,City,SrvLAW_ChildCity_v1r0,CHILDCITY,Char,45,,,,No,Yes,,,,,,,,,
6818,6818,129084651,Survey,716117817,Where You Live and Work,632533534,"If your childhood address was not listed in the previous question, please enter it here. If you cannot remember the full address, please share as much information as you can.",,CHILDADD1,,,439447560,Childhood State/Province,,,State/Province,SrvLAW_ChildState_v1r0,CHILDST,Char,48,,,,No,Yes,,,,,,,,,
6819,6819,129084651,Survey,716117817,Where You Live and Work,632533534,"If your childhood address was not listed in the previous question, please enter it here. If you cannot remember the full address, please share as much information as you can.",,CHILDADD1,,,286781627,Childhood Zip code,,,Zip code,SrvLAW_ChildZip_v1r0,CHILDZIP,Char,8,,,,No,Yes,,,,,,7/25/22,,,
6820,6820,129084651,Survey,716117817,Where You Live and Work,632533534,"If your childhood address was not listed in the previous question, please enter it here. If you cannot remember the full address, please share as much information as you can.",,CHILDADD1,,,733929451,Childhood Country,,,Country,SrvLAW_ChildCountry_v1r0,CHILDCOUNTRY,Char,300,,,,No,Yes,,,,,,,,,
6821,6821,129084651,Survey,716117817,Where You Live and Work,264797252,Child address- Please provide the following information:,,CHILDADD2,,,890792569,Childhood City - Follow-up,,,City,SrvLAW_ChildCityFU_v1r0,CHILDCITY_FOLLOWUP,Char,45,,,,No,Yes,,,,,,3/3/22,,,
6822,6822,129084651,Survey,716117817,Where You Live and Work,264797252,Child address- Please provide the following information:,,CHILDADD2,,,451394598,Childhood State/Province - Follow-up,,,State/Province,SrvLAW_ChildStateFU_v1r0,CHILDST_FOLLOWUP,Char,48,,,,No,Yes,,,,,,3/3/22,,,
6823,6823,129084651,Survey,716117817,Where You Live and Work,264797252,Child address- Please provide the following information:,,CHILDADD2,,,984908796,Childhood Zip code - Follow-up,,,Zip code,SrvLAW_ChildZipFU_v1r0,CHILDZIP_FOLLOWUP,Char,8,,,,,,,,,,,7/25/22,,,
6824,6824,129084651,Survey,716117817,Where You Live and Work,264797252,Child address- Please provide the following information:,,CHILDADD2,,,847327251,Childhood Country - Follow-up,,,Country,SrvLAW_ChildCountryFU_v1r0,CHILDCOUNTRY_FOLLOWUP,Char,300,,,,No,Yes,,,,,,3/3/22,,,
6825,6825,129084651,Survey,716117817,Where You Live and Work,264797252,Child address- Please provide the following information:,,CHILDADD2,,,264797252,Child address- Please provide the following information:,,,Do Not Know Childhood,SrvLAW_CHDontKnow_v1r0,CHILDADD2,Num,2,178420302,77 = Unavailable/Unknown,,No,No,,,,,,3/10/22,,,
6826,6826,129084651,Survey,716117817,Where You Live and Work,469914719,Child address- Please provide the cross streets of the intersection closest to this address:,,CHILDADD3,,,952124199,Child Address Full Street name #1,,,Full Street name #1,SrvLAW_FullChildStrNm1_v1r0,FULLCHILDSTNAME1,Char,70,,,,No,Yes,,,,,,3/3/22,,,
6827,6827,129084651,Survey,716117817,Where You Live and Work,469914719,Child address- Please provide the cross streets of the intersection closest to this address:,,CHILDADD3,,,204186397,Child Address Full Street name #2,,,Full Street name #2,SrvLAW_FullChldStrtNm1_v1r0,FULLCHILDSTNAME2,Char,70,,,,No,Yes,,,,,,3/3/22,,,
6828,6828,129084651,Survey,716117817,Where You Live and Work,469914719,Child address- Please provide the cross streets of the intersection closest to this address:,,CHILDADD3,,,469914719,Child address- Please provide the cross streets of the intersection closest to this address:,,,Do Not Know Childhood Cross,SrvLAW_CHCrossDontKnow_v1r0,CHILDADD3,Num,2,178420302,77 = Unavailable/Unknown,,No,No,,,,,,3/10/22,,,
6829,6829,129084651,Survey,716117817,Where You Live and Work,191221569,What year did you move into [insert address from CHILDADD1 - CHILDADD3/your childhood home]?,,CHILDADD5,,,948416598,Year moved in,,,Year moved in,SrvLAW_ChildAddIn_Yr_v1r0,CHILDADD5_1_YEAR,Year,4,,yyyy,,No,No,"Range check minval=difference(difference(#currentYear,isDefined(D_150344905,age)),1) max=#currentYear name=D_191221569",,,,,8/29/23,,,Added range check to Notes
6830,6830,129084651,Survey,716117817,Where You Live and Work,191221569,What year did you move into [insert address from CHILDADD1 - CHILDADD3/your childhood home]?,,CHILDADD5,,,858353109,Lived there since birth,,,Lived there since birth,SrvLAW_ChildHomeBirth_v1r0,CHILDADD5,Num,1,858353109,0 = Lived there since birth,,No,No,,,,,,3/10/22,,,
6831,6831,,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,
6832,6832,129084651,Survey,716117817,Where You Live and Work,752015272,What year did you move out of [insert address from CHILDADD1 - CHILDADD3/your childhood home]?,,CHILDADD6,,,943813942,Year moved out,,,Year moved out,SrvLAW_ChildAddOut_Yr_v1r0,CHILDADD6_1_YEAR,Year,4,,yyyy,,No,No,"Range check min=valueOrDefault(""D_948416598"",#currentYear-1-valueOrDefault(""D_150344905"",""age"",100)) max=#currentYear name=D_752015272",,,,,8/29/23,,,Added range check to Notes
6833,6833,129084651,Survey,716117817,Where You Live and Work,752015272,What year did you move out of [insert address from CHILDADD1 - CHILDADD3/your childhood home]?,,CHILDADD6,,,139208251,I still live there,,,I still live there,SrvLAW_ChildHomeCurr_v1r0,CHILDADD6,Num,1,139208251,0 = I still live there,,No,No,,,,,,3/10/22,,,
6834,6834,,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,
6835,6835,129084651,Survey,716117817,Where You Live and Work,714365367,What was the source of water to [insert address from CHILDADD1 - CHILDADD3/your childhood home]?,,CHILDWTR1,,,714365367,What was the source of water to [insert address from CHILDADD1 - CHILDADD3/your childhood home]?,,,Primary water source,SrvLAW_Chld1PrimWater_v1r0,CHILDWTR1,Num,1,901693169,0= A public or municipal water supply,,No,No,,,,,,3/10/22,,,
6836,6836,,,,,,,,,,,,,,,,,,,,519767819,"1= A rural water system, community well, or spring serving at least 25 people or 15 households",,,,,,,,,,,,
6837,6837,,,,,,,,,,,,,,,,,,,,388690303,2= Private well or spring,,,,,,,,,,,,
6838,6838,,,,,,,,,,,,,,,,,,,,807835037,55 = Other |__|,,,,,,,,,,,,
6839,6839,,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,
6840,6840,129084651,Survey,716117817,Where You Live and Work,714365367,What was the source of water to [insert address from CHILDADD1 - CHILDADD3/your childhood home]?,,CHILDWTR1,,,158518077,What was the source of water to [insert address from CHILDADD1 - CHILDADD3/your childhood home]? Please describe [text box],,,Other: Please describe,SrvLAW_ChildWtr1_1_Oth_v1r0,CHILDWTR1_1_OTH,Char,300,,N/A,,No,No,,,,,,3/10/22,,,
6841,6841,129084651,Survey,716117817,Where You Live and Work,270024672,What was the main source of water that you drank at [insert address from CHILDADD1 - CHILDADD3/your childhood home]? Please think about water used to make drinks,,CHILDWTR2,,,665593888,What was the main source of water that you drank at [insert address from CHILDADD1 - CHILDADD3/your childhood home]? Please think about water used to make drinks.,,,Primary water source,SrvLAW_Chld1PrimWater2_v1r0,CHILDWTR2,Num,1,123108471,0= Water from the tap or refrigerator that has not been filtered or treated,,No,No,,,,,,3/10/22,,,
6842,6842,,,,,,,,,,,,,,,,,,,,463122075,1= Water from a refrigerator that has a water filter,,,,,,,,,,,,
6843,6843,,,,,,,,,,,,,,,,,,,,254061941,2= Water that was filtered using a filter like Brita or PUR in a pitcher or on a faucet,,,,,,,,,,,,
